tweet_id,text,airline_sentiment
569635707746160642,@united look at this beauty 😉 dc-10 united airlines 😉 Hope you like this beauty 😉 http://t.co/NS1aCFqCdQ,positive
568092044964421632,@united one last thing....United club crackers...nabisco?? Where are the Pepperidge Farms?,neutral
568998681715695618,"@southwestair Landed an hour Late Flight from IND to DEN, and 40+ min Late Flightr, our bags are not here. Not cool.",negative
568210101573722112,@SouthwestAir why can't you take me to Knoxville?? yall are my fav #help,negative
568069549591035904,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",positive
568511474580066304,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,negative
568062811856703489,"@united  delayed about 8 hours because of missed connections due to mechanical issues on 1st flight. rebooked, but please call me 9148445695",negative
569944182011379712,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",negative
568855390462603264,"@SouthwestAir#4569 Cancelled Flightled, had to get refund. Cancelled Flightlations happen. But the 25+ min phone wait &amp; painful music unacceptable. Come on...",negative
569598314825555968,@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.,negative
567918931148685312,@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,negative
569249493264289793,@united this flight has been amazing. This is the best flight I have ever been on I am not kidding. Service is INCREDIBLE!,positive
570001601072652288,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/Gbd5R1OlSI,neutral
568133255410671617,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,neutral
568532050979893249,@united - I really down think downgrading the booze/food selections at the club is a good way to go.  How about you look @aircanada?,negative
570000364692484099,"@SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, @united?",negative
569662513111023616,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,negative
569339717990400000,@JetBlue flight 790 you had us stuck on the plane for nearly 4 hrs. Set to take off only for flight control to deny us. THE WORST SERVICE,negative
569497959932530689,@JetBlue ok should I start looking into other flights?,neutral
567763748559937536,@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS,negative
569956115724660736,"@united Heads up We didn't check 8 bags, 2 we checked arrived, those aren't claim #s for our 2. Other people's bags? http://t.co/dplQ3mhQGD",negative
568149201466617856,@united As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,negative
570216406119157761,"@AmericanAir mission accomplished today, Thank you!",positive
567853052943663104,@united they held the flight for our group of nearly 20 people.,negative
569534882952716288,@united employee=faceless. Don't throw them under the bus. Starts with management. I'm almost a million miler and own my own company. 1/2,negative
568963494390820864,@USAirways that's who I spoke to already. We've already booked another flight w/someone else. Thanks for your concern. Just wanted to,neutral
569611482234687488,"@AmericanAir 

Fantastic support by the Twitter team. I appreciate it. Thanks again.",positive
569291509305970688,"@SouthwestAir went to front restroom on plane, on sink sign that said no water, use hand sanitizer. First time I've ever seen that. GROSS!",negative
569522479049400320,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better.",negative
570179344833708033,@AmericanAir you Cancelled Flight both flights yesterday and rebook me in middle seat. Not acceptable. Upgrade to emergency row would help. #nothappy,negative
569596793941401601,@AmericanAir don't you guys have an email address? Just put me on the next available flight from ohare,negative
570280641771790336,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,positive
570034368086827008,@AmericanAir it's not about the delay.  It's about the communication.,negative
570012934287568898,"@JetBlue Btw, thanks for responding quickly!!",positive
569496017210462208,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever,negative
568558728263254017,"@united  Your survey is too long.  I fly a lot of segments and I'll fill it out after every trip, but not if it takes more than a minute.",negative
570295576446808065,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,negative
569714640764035073,@united compensate us for new clothes bet you won't,negative
569932207311048705,@USAirways when will FLT 445 get a gate at DEN? Over 20 minutes waiting with no information.,negative
569639294152806400,"@united -- overFlight Booking Problems planes, Departing delayed, Returning for 'more quick fixes' &amp; breaking out attitudy-customer service? #worstairline",negative
567907935331971072,@SouthwestAir you are the #Official airlines of #DivadaPouch aka #ThePoopQueen http://t.co/XXY2d2iMnP,positive
570153000079126528,@AmericanAir thanks for the canned reply.,negative
568267732556255232,@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons,neutral
570081797427621888,@AmericanAir Is this a serious thread. Maybe you guys should re-read it. #fail,negative
568269127992913920,@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday,neutral
568830996365193216,@united found the flight on @airfarewatchdog,neutral
569989178651508737,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",negative
569701377779183616,@united I was sincerely thanking the pilot of flight 4461 of braving the snow and getting me home amongst many other Cancelled Flightlations.,positive
570058065480962048,"@USAirways yes, with Delta!",neutral
568055034296049664,"@SouthwestAir I, along with other passengers repeatedly asked Southwest personnel what was taking so long, where was our luggage.",negative
569217012980805632,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,neutral
569876015834484736,@AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,positive
570215793511825408,@USAirways &amp; @AmericanAir: 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks,neutral
569282355904548864,@SouthwestAir Thank you ^AH. Still wish someone picked up the phone - 3hrs- dead phone. Taking your tweet as a refund confirmation.,negative
569099306147454976,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,negative
568192038040006656,@SouthwestAir when will dates to fly go past August 7 2015?,neutral
569387211025727488,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.,negative
569021943828983808,@SouthwestAir I have a flight on Sunday the 22nd to Columbus from Denver. I just got a travel alert on my southwest app. Is the rescheduling,neutral
568494397144358914,@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA,positive
569676317144133632,"@AmericanAir on hold for 3 hours...got an agent, immediately txfd me to change cncdld flight...told it would be 1 min, 80 min Late Flightr, waiting",negative
570081545211375616,@USAirways I've flown US Airways at least five times. Every single time has been like this. Actions speak louder than words.,negative
569769708569767936,@united Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),negative
568932129872039936,@JetBlue Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw,neutral
567921252901367808,@SouthwestAir What are your services? What promotion you have at the moment? #ModeloDeNegocio #innovation #innovacion #BusinessModel,neutral
569684626949718017,@SouthwestAir after an hour and a half then it came back damaged. Not happy 😣,negative
569451572792406016,@SouthwestAir Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt,positive
568899252149035008,@United super lame that you charge $8 for tv on an international flight to the US. It isn’t 1997!,negative
570270728051765248,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.",negative
568425317028610049,@SouthwestAir Thanks! Will do,neutral
568955169183903745,"@SouthwestAir - stuck on the runway, again. Delayed on Wednesday. Not a good way to take care of your loyal customers.",negative
569651459152859137,@USAirways pilot for flight 729 didn't show until after departure ⌚️ &amp; now there's a broken computer. Next time flying @United. #ALWAYSLate Flight,negative
569620382023622657,@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,negative
568161901089132544,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466",negative
568438094652956673,@united I sent you a dm with my file reference number.. I just want to know if someone has located my bag even if it's not here yet.,negative
568630453521022976,@united understanding the situation we waited and it was opened until 10:30pm,negative
569199524629110784,"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",negative
569664261678600192,@AmericanAir you wont allow calls? My husband has a ticket but it looks like all the seats are taken? I cant even call.,neutral
569963064495366145,@JetBlue How do I know if my flight was deemed a dark flight?,neutral
570007995813273600,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,positive
568811734040862720,@SouthwestAir what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,negative
570199974719455232,"@AmericanAir really? That's it? Not even a ""we are looking into this to see what happened/what we could do better next time""",negative
569589829735821312,@united What does DM the confirmation @ mean???,neutral
569966440381595648,HA! “@JetBlue: Our fleet's on fleek. http://t.co/zQuTUS7epW”,neutral
569925614100189186,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,neutral
569316342769291264,@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,negative
569701230479413249,"@USAirways comedy of errors continues..."" We can't get into our gate, there is a broken down truck in the way"" #fail",negative
569619569372823552,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,negative
569899709734752256,@USAirways I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on,negative
567746540903493632,@united Not fast enough.  No excuse for service between big hubs to have such outdated craft. Southwest has wifi. This is awful.,negative
567800823674310658,@united can't believe United can't find someone to just simply check a seat back for a missing passport. Loved United but debating choice,negative
568192271453188096,@USAirways I don't think I've ever had a us airways flight that went smoothly.,negative
568431120032915457,@JetBlue ruining vacations left and right. Who would have thought an airline can Cancelled Flight tickets without telling the buyer,negative
569273230579478529,@SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter,positive
569975508756267008,@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,negative
569209306874122241,@SouthwestAir can you follow me so I can send the DM?,neutral
569649820798881792,@united -How is it that all my flight times were changed without any official notification? Almost missed my flight this morning. Not cool!,negative
568208027775569920,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.,negative
569477458023616512,"@USAirways why don't you hire people to deal with the call volume, this is absolute garbage #incompetent",negative
567779193342423040,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,negative
570214789487693824,"@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!",negative
569691079471050752,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service",negative
569827699243544576,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,negative
569272738826694656,@united you have a culture issue,negative
568057671443750912,"@SouthwestAir By the way the flight number was 1703, please feel free to fact check my complaints about leave time &amp; baggage time.",negative
569888954863890433,@AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?,neutral
569507349548957696,@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?,negative
569533875308916736,@JetBlue they are now being sent off the plane? Does anyone at JetBlue have a clue?,negative
569999614624927744,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,positive
569981473060560896,@AmericanAir I guess it is more BS AirportCardio given you cannot have an on time flight,negative
569876837087580161,@AmericanAir  thanks hoping that by wed I can get back to DFW,positive
570083998380232704,@USAirways  you took the miles out of my account and told me that I could restore by paying $150 or opening a credit card,negative
568414700326797312,@USAirways I do to as I have an afternoon Conference in Las Vegas and I would rather plan ahead than run thru the airport and then attempt,negative
569703417628770304,@AmericanAir what are the odds my bag was picked up by someone not me while in another country? Because it says it hasn't been located yet.,negative
569844919617101824,"@USAirways Do your flight schedules to - from Quintana Roo, Mexico reflect their newly adopted time zone change to EST?",neutral
568491256508231680,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",positive
569314734752854017,@USAirways been on hold way to long!  Is this the best level of service you can provide? - one hour+ is too long!,negative
569958916668305408,"@AmericanAir Not okay. Since you couldn't put me on an earlier flight, I had to buy my own ticket on another airline.",negative
569604674715693057,@AmericanAir cut it. Put me on a flt tomorrow.,negative
567764411205439488,@united It is super frustrating that the folks at the United Ticket Counter in Pittsburg aren't honoring their own Media Rate! #unitedfail,negative
569335624056090624,"@SouthwestAir you have the worst service, you Cancelled Flightled all your flights FLL to PHL all @USAirways flights flew. Stuck in FL 3 days. #done",negative
569285184605986816,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,negative
569620355783925760,@USAirways made it to the Bahamas for work but my luggage didn't. I know #travel happens but is there anyway I can get more help/info?,negative
569930630059974656,@united thank you. Literally called for preboarding as I ran up.,positive
569152740414218240,@united I sent my details to the customer care link you sent me almost a month ago and no response.,negative
568034537411895296,@USAirways tell the flight from clt to srq 5080 to wait!!!!!!,negative
569641247075213312,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,negative
568795791445209088,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,positive
570013108070014976,@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?,negative
568542819788451841,"@JetBlue 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",neutral
569225489329598464,@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,negative
567765379653849091,@united which is why my next flights to Miami will be on another airline.,negative
569535503827017730,@united I sent you a DM as requested but have not heard anything. Can you address the issue I brought up in my DM and explain what happened?,negative
568925459540344833,@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier ✈️,positive
569872896199258113,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.,negative
567823930985091072,@SouthwestAir I know one thing @Delta would NEVER treat their customers like this!!!!,negative
568064005048152065,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue,positive
567743028215836672,@JetBlue huge fan of great brands and people doing great things… you guys rock happy to share the love!,positive
569784114309693440,"@AmericanAir Yep, was in one of my other camera memory card :D",positive
570304440017788929,@USAirways I finally got through on the phone after a 2 hour wait time.,negative
569114772211437568,@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!,negative
569672905270800385,@AmericanAir how can you not be taking calls? I need to change my flight!,negative
569667688743763968,@JetBlue  I did.  They have no idea where it is.,negative
569354882370572289,@USAirways what's going on with passengers diverted to CLT on FLL to PHL flight that left at 830 tonight?,neutral
569923163259318274,"@USAirways Aye, and nothing to do with an automated system which doesn't work properly. Anyway, got through to somebody...",negative
568643928720850944,@united nawww. United is my fave airline.,positive
567771225104338944,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July,negative
568552711840358401,@united we were able to get on the moon flight! Just got to our hotel in Puerto Rico! Thank you!,positive
570083898031513600,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,negative
570200546679726082,@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.,negative
568747605653643264,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",negative
569923525508665344,😩😂😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/yco9dikpt9”,neutral
570195036782133248,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,positive
569916323725217793,"@AmericanAir Well if you won't let me handle my reservation/change online, &amp; your Reservation call # hangs up on me wtf do I do?? Bullshit.",negative
570032541933051904,@AmericanAir have such a bad rep for loosing costumers luggage. I stopped flying them a while back.,negative
569641915114659840,@AmericanAir while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,negative
567785042891567104,"@SouthwestAir 4/9/14, I need to fly from GSP to DSM, but claims there's no sched. avail.  I can book separately, but why not together?",negative
569797440100036608,@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,neutral
569242715759779840,"@SouthwestAir, sev ppl im my office received an apology and 2k. FF miles for this delay, only apologize to select ppl? I got nothing..",negative
569602407417692162,@USAirways 3818 delayed. blue skies all over. #whyisusairALWAYSDELAYED???,negative
569985685723209730,"@AmericanAir yep,filed a claim at Heathrow yesterday. We were promised a call this morning with an update, but got nothing.",negative
568095623875964928,@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity,neutral
568085970983251968,@SouthwestAir @love_dragonss LAUREN IM SCREAMING,positive
570050881879568384,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),negative
569657389722550272,@SouthwestAir couldn't be bothered to help with my lost my luggage. Not a single helpful employee owner to be found in BWI.,negative
570265876911403009,@AmericanAir Thanks!,positive
567843309349036032,@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad,negative
567816909816635392,@SouthwestAir Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.,positive
569670962825846785,@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys,positive
570177697814425600,"@AmericanAir yes it is in Dulles and I need it delivered to the Embassy Suites in Herndon, VA. I'm still in Chicago from the fiasco in LAX",negative
569672448716742656,"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",neutral
569628323443318785,@AmericanAir the ticket is a poor gesture of goodwill (for missed trip) to a top status flyer - I may not next time (AA91 LHR-ORD 2/16),negative
568858974281314304,"@USAirways &amp; also that I was told no comps, upgrades, etc. ReFlight Booking Problems is good enough. #usairwaysfail",negative
569720325165830144,@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,neutral
569153491983327232,@united 3 hours of sitting in the plane that hasn't left the Gate yet. 6 more hours of actual flying left.,negative
569836305066041344,@united have Michelle at T1 ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.,positive
569640141989552128,@united and to add to my earlier tweet. This was my daughters 5th Bday present. Thank you for the hard work and making it happen.,positive
569278347441799169,@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212,negative
569650936911683586,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,negative
569939932191559680,@JetBlue lol the fleet on fleek... i see yall ballin... new jets on deck..,neutral
569242143748964353,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue",positive
568749392083206144,@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?,neutral
567727701620822016,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/w8MTmSP2RY,neutral
568894795294363648,@USAirways I'm trying to Request Missed Mileage and it keeps saying it can't my flight from 2/13. Then it says call the number.,negative
570001283907768320,@USAirways so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail,negative
569616974256472064,@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!,negative
570002454839820288,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.,negative
569751096580812801,@united doesn't help the 100 or more passengers that just arrived an hour Late Flight.,negative
567733251620356096,@JetBlue Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect,negative
568897315458691072,@VirginAmerica fav airline,positive
569319928815202304,@united you're terrible.,negative
570280653389996034,@USAirways how can a person go from number one on a standby list to number twelve in three hours?  Should I be super platinum diamond status,negative
570018445695148033,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,negative
569831634817708032,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,negative
569973821396152323,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",negative
569468659648872448,"@USAirways truly been the worst experience this weekend. Delayed, rerouted 3x, now not boarding A 715 flight and says flight is ""on time""",negative
569967045544005632,"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",negative
567749860611211265,@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?,neutral
569887957810864129,@USAirways but my bag is still missing,negative
569328755409326080,@united cabin pressurization issues are pretty serious. Flight 1109 landed in Washington because of it. My head is pounding.,negative
570015715530395648,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,negative
569899413558169600,@JetBlue Gerne :),neutral
568779073117245441,"@SouthwestAir the sign in screen had major mobile issues, the responsive design wasn't working properly my Nexus 5.",negative
569570819757752320,@united check in and it's still saying I haven't paid. I've called back twice was on hold for 30 minutes then they answered and hung up. I,negative
569867943888056320,@AmericanAir at LAX and your service reps just hand out the 800 number to call. So that's not helpful.,negative
567730299912482816,"@united's first-class #cockup
http://t.co/oh7CFv7DHR",negative
570288167242375168,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",negative
568461830584029184,@united @perfectomobile You really shouldn't use the word 'crashing.' Just sayin'.,neutral
570213946348560388,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.,negative
567821292797186048,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ,negative
569990010067423233,@USAirways can you priv chat to help chairman reroute,neutral
568495595440234496,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.,positive
568479399273758721,@SouthwestAir @Imaginedragons #DestinationDragons Any tix to spare? I wanna go see the show on Friday in LA with my friend @HayleyMad!,neutral
568417913914441728,@USAirways phone support rebooked but orig flt was Late Flight. Made it!,negative
569333553705693184,@SouthwestAir i sure hope you are able to get my bag to Memphis for tomorrow.would be nice to have some clean clothes for work.,negative
568582403670851584,@united Never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. Makes 10 straight delays,negative
568805571647942656,"@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",negative
570215106426114048,@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them,negative
567814795895787520,@VirginAmerica I love the dancing little richard. cool beans.,positive
569185441171316737,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,positive
569186566247051265,@united bags arrived - I sure miss the customer focused days when I used to fly @ContinentalAir1 Here's hoping @united wakes up,negative
568826247809273856,@USAirways can I bring mini bottles of booze on to my flight?,neutral
569957170369814528,@AmericanAir to realize your customer service leaves much to be desired and the folks handling the calls could care less...and it shows.,negative
569343738331275264,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.,negative
567823996852428801,@SouthwestAir stop ur bs promos of ✈️anywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks,negative
570018254271463424,"@JetBlue Am I the only one who had to look that up? I must be getting old...
 #damn",negative
570072153607049218,@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,neutral
569846045892608001,"@AmericanAir If you care, could you have someone call me to explain what is going on.",negative
568836642825375744,@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,negative
568803368367366144,@SouthwestAir I DMed you :),neutral
569901094945611776,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,negative
569629822789365761,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",negative
568086184888561664,@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.,negative
567779798782595072,@SouthwestAir Hi there! I just got my known traveler# and would like to add it to a flight that I already purchased. What's my best option?,neutral
569491456173477889,"@united no, ua 6 finally Cancelled Flighted after hrs of delay. The replacement flight leaves Late FlightR than this one was scheduled tomorrow. Not cool.",negative
569898346036404224,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",negative
569529242893090816,@JetBlue what's the delay if the system isn't down?,negative
569459716906229760,"Sorry, @united. I accidentally popuLate Flightd with you instead of @USAirways. Can't wait 'til ""U"" are the only ""U"" in the sky. #NewAmericanStinks",neutral
568489413262610433,@SouthwestAir do you have any flights from NAS-BWI ton March 23?,neutral
570173090774294528,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,negative
567905158346207233,"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI",positive
570145106415771648,@AmericanAir Such a suprise! New vanity kit set for frequent travellers 😀 thank you AA! http://t.co/fA7Nygn1Ux,positive
569484788404322304,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,negative
570199956704919552,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me,negative
568113383242911744,@SouthwestAir thanks for the follow up.  I appreciate it.,positive
569918453722656768,@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!,positive
570090251122663425,@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,neutral
569701646445326336,@AmericanAir anything you can do?,neutral
568174847450329088,@USAirways it is just bad practice and I am disappointed that your airline was not prepared...honestly the last time I fly with you guys,negative
569620102389350401,@VirginAmerica always!!! Xoxo,positive
570042796624777216,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.,negative
569621351650209792,@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,negative
570192452486889473,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh,neutral
569816326744776705,@united someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.,neutral
569681060553826304,@united lol too little too Late Flight,negative
569676217432977408,"@americanair seriously, pls pls bring more people up to help us! There are still flights to ORD frm DFW and I want in http://t.co/o3CjsVSsqF",negative
570049295040307200,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",negative
568243175074242560,@JetBlue Can you do me a huge favor?!🙏❤️,neutral
568985734163664896,@USAirways worst customer service I've ever experienced. I'll never fly your airline ever again. I have to pay to sleep in Philly. Fuck you.,negative
569741306190172161,@united Ph the pat answers are BS. After I was denied boarding it sat at the gate until 9:05! Your employees totally suck.,negative
568564342150598656,@USAirways HORRIBLE communication on delayed flight out of LGA!!!! I got 2 emails in seconds w different delay times!!!! HORRIBLE,negative
569324295635247104,@united U blow,neutral
569708004075044864,"@JetBlue Very disappointed with the lack of compassion from your baggage services dept. I nearly had to beg get just for a ""courtesy report""",negative
569987452334690305,@USAirways @hhagerty that's a lie.,negative
570199267668676609,@AmericanAir Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401,negative
569644332573007873,"@AmericanAir Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info....",negative
